id;categoria;analise_humana;prompt;model
RNP2024-038029;UNKNOWN;CAT5;htp;smollm2_360
RNP2024-043142;CAT6;CAT5;htp;smollm2_360
RNP2024-049905;CAT7;CAT5;htp;smollm2_360
RNP2024-054399;CAT1;CAT5;htp;smollm2_360
RNP2024-071998;CAT2;CAT5;htp;smollm2_360
RNP2021-029717;UNKNOWN;CAT5;htp;smollm2_360
RNP2021-056045;CAT7;CAT9;htp;smollm2_360
RNP2021-056047;CAT7;CAT9;htp;smollm2_360
RNP2021-089940;CAT5;CAT5;htp;smollm2_360
RNP2022-023007;CAT6;CAT3;htp;smollm2_360
RNP2022-023918;CAT3;CAT12;htp;smollm2_360
RNP2022-026800;CAT1;CAT12;htp;smollm2_360
RNP2022-026801;CAT8;CAT12;htp;smollm2_360
RNP2022-026802;CAT1;CAT12;htp;smollm2_360
RNP2022-026803;UNKNOWN;CAT12;htp;smollm2_360
RNP2022-026817;UNKNOWN;CAT12;htp;smollm2_360
RNP2022-026818;CAT2;CAT12;htp;smollm2_360
RNP2022-026825;CAT8;CAT12;htp;smollm2_360
RNP2022-031358;CAT10;CAT5;htp;smollm2_360
RNP2022-031359;CAT2;CAT5;htp;smollm2_360
RNP2022-032381;CAT6;CAT5;htp;smollm2_360
RNP2022-037776;CAT9;CAT5;htp;smollm2_360
RNP2022-037777;CAT5;CAT5;htp;smollm2_360
RNP2022-041416;UNKNOWN;CAT12;htp;smollm2_360
RNP2022-042044;CAT2;CAT12;htp;smollm2_360
RNP2022-042745;UNKNOWN;CAT12;htp;smollm2_360
RNP2022-042747;CAT2;CAT12;htp;smollm2_360
RNP2022-083997;CAT3;CAT5;htp;smollm2_360
RNP2022-085230;CAT8;CAT5;htp;smollm2_360
RNP2022-100003;CAT12;CAT5;htp;smollm2_360
RNP2022-103272;CAT10;CAT12;htp;smollm2_360
RNP2022-107371;CAT1;CAT5;htp;smollm2_360
RNP2022-107571;UNKNOWN;CAT3;htp;smollm2_360
RNP2022-108489;CAT2;CAT5;htp;smollm2_360
RNP2022-120804;CAT6;CAT5;htp;smollm2_360
RNP2022-123618;CAT1;CAT12;htp;smollm2_360
RNP2022-104330;UNKNOWN;CAT9;htp;smollm2_360
RNP2021-014254;CAT2;CAT5;htp;smollm2_360
RNP2021-014262;CAT2;CAT7;htp;smollm2_360
RNP2021-014273;UNKNOWN;CAT5;htp;smollm2_360
RNP2021-014295;CAT2;CAT7;htp;smollm2_360
RNP2021-014310;CAT2;CAT12;htp;smollm2_360
RNP2021-014311;UNKNOWN;CAT9;htp;smollm2_360
RNP2021-039405;CAT8;CAT5;htp;smollm2_360
RNP2024-089733;UNKNOWN;CAT10;htp;smollm2_360
RNP2021-036715;CAT1;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2021-056046;CAT3;CAT9;htp;smollm2_360
RNP2021-056583;UNKNOWN;CAT9;htp;smollm2_360
RNP2021-057597;UNKNOWN;CAT9;htp;smollm2_360
RNP2022-023008;CAT6;CAT3;htp;smollm2_360
RNP2022-023506;CAT3;CAT5;htp;smollm2_360
RNP2022-023955;CAT9;CAT5;htp;smollm2_360
RNP2022-024988;CAT2;CAT5;htp;smollm2_360
RNP2022-025034;CAT1;CAT2;htp;smollm2_360
RNP2022-025787;UNKNOWN;CAT12;htp;smollm2_360
RNP2022-026208;CAT9;CAT12;htp;smollm2_360
RNP2022-026209;UNKNOWN;CAT12;htp;smollm2_360
RNP2022-026697;CAT2;CAT5;htp;smollm2_360
RNP2022-035887;UNKNOWN;CAT5;htp;smollm2_360
RNP2022-041417;CAT9;CAT12;htp;smollm2_360
RNP2022-043526;CAT1;CAT5;htp;smollm2_360
RNP2022-044974;UNKNOWN;CAT5;htp;smollm2_360
RNP2022-045328;CAT2;CAT2;htp;smollm2_360
RNP2022-045342;CAT4;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2022-053173;UNKNOWN;CAT5;htp;smollm2_360
RNP2022-053173;UNKNOWN;CAT5;htp;smollm2_360
RNP2022-055443;CAT1;CAT3;htp;smollm2_360
RNP2022-055443;CAT1;CAT3;htp;smollm2_360
RNP2022-089514;CAT8;CAT5;htp;smollm2_360
RNP2022-089514;CAT8;CAT5;htp;smollm2_360
RNP2022-089517;CAT2;CAT5;htp;smollm2_360
RNP2022-095709;CAT7;CAT9;htp;smollm2_360
RNP2022-096282;CAT2;CAT5;htp;smollm2_360
RNP2022-097218;CAT1;CAT5;htp;smollm2_360
RNP2022-105070;UNKNOWN;CAT12;htp;smollm2_360
RNP2022-106330;UNKNOWN;CAT3;htp;smollm2_360
RNP2022-106331;CAT3;CAT3;htp;smollm2_360
RNP2022-107139;CAT10;CAT3;htp;smollm2_360
RNP2022-107566;UNKNOWN;CAT3;htp;smollm2_360
RNP2022-108283;UNKNOWN;CAT3;htp;smollm2_360
RNP2022-108583;CAT4;CAT12;htp;smollm2_360
RNP2022-111244;CAT2;CAT3;htp;smollm2_360
RNP2022-111527;UNKNOWN;CAT3;htp;smollm2_360
RNP2022-111528;CAT9;CAT3;htp;smollm2_360
RNP2022-112331;CAT4;CAT3;htp;smollm2_360
RNP2022-112823;CAT7;CAT3;htp;smollm2_360
RNP2022-122349;UNKNOWN;CAT5;htp;smollm2_360
RNP2023-001278;CAT1;CAT5;htp;smollm2_360
RNP2023-004547;CAT1;CAT5;htp;smollm2_360
RNP2023-012205;CAT11;CAT5;htp;smollm2_360
RNP2023-013407;UNKNOWN;CAT3;htp;smollm2_360
RNP2023-013411;CAT5;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2023-014056;CAT3;CAT5;htp;smollm2_360
RNP2023-014057;CAT6;CAT5;htp;smollm2_360
RNP2023-014128;UNKNOWN;CAT5;htp;smollm2_360
RNP2023-015784;CAT1;CAT5;htp;smollm2_360
RNP2023-016791;CAT2;CAT12;htp;smollm2_360
RNP2023-029291;CAT3;CAT5;htp;smollm2_360
RNP2023-029292;CAT3;CAT5;htp;smollm2_360
RNP2023-029293;CAT1;CAT5;htp;smollm2_360
RNP2023-029294;CAT6;CAT5;htp;smollm2_360
RNP2023-029767;CAT5;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2023-036227;CAT4;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2023-036228;CAT3;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2023-036554;CAT2;CAT5;htp;smollm2_360
RNP2023-044249;CAT3;CAT5;htp;smollm2_360
RNP2023-046106;CAT2;CAT5;htp;smollm2_360
RNP2023-055023;CAT10;CAT5;htp;smollm2_360
RNP2023-059033;UNKNOWN;CAT5;htp;smollm2_360
RNP2023-068504;CAT6;CAT5;htp;smollm2_360
RNP2023-069671;CAT4;CAT5;htp;smollm2_360
RNP2023-071011;CAT1;CAT5;htp;smollm2_360
RNP2023-076400;CAT1;CAT12;htp;smollm2_360
RNP2023-076401;CAT6;CAT12;htp;smollm2_360
RNP2023-077411;CAT2;CAT12;htp;smollm2_360
RNP2023-080346;CAT2;CAT5;htp;smollm2_360
RNP2023-081191;CAT11;CAT5;htp;smollm2_360
RNP2023-082920;CAT5;CAT5;htp;smollm2_360
RNP2023-086309;CAT2;CAT5;htp;smollm2_360
RNP2023-086310;CAT10;CAT5;htp;smollm2_360
RNP2023-116124;CAT6;CAT5;htp;smollm2_360
RNP2023-123500;UNKNOWN;CAT5;htp;smollm2_360
RNP2023-124983;CAT5;CAT5;htp;smollm2_360
RNP2023-127753;CAT2;CAT5;htp;smollm2_360
RNP2024-003785;UNKNOWN;CAT5;htp;smollm2_360
RNP2024-004860;UNKNOWN;CAT5;htp;smollm2_360
RNP2024-019317;CAT6;CAT5;htp;smollm2_360
RNP2024-026781;CAT4;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2024-026782;CAT2;SEM CATEGORIA DEFINIDA;htp;smollm2_360
RNP2024-028538;CAT1;CAT5;htp;smollm2_360
RNP2024-033701;CAT1;CAT5;htp;smollm2_360
RNP2024-044532;UNKNOWN;CAT5;htp;smollm2_360
RNP2024-044535;CAT3;CAT5;htp;smollm2_360
RNP2024-046945;CAT5;CAT5;htp;smollm2_360
RNP2024-058734;CAT2;CAT5;htp;smollm2_360
RNP2024-058735;CAT1;CAT5;htp;smollm2_360
RNP2024-075680;CAT2;CAT5;htp;smollm2_360
RNP2024-076844;CAT2;CAT5;htp;smollm2_360
RNP2024-084127;CAT11;CAT5;htp;smollm2_360
RNP2024-101169;CAT2;CAT5;htp;smollm2_360
RNP2024-103100;CAT12;CAT5;htp;smollm2_360
RNP2024-103102;CAT5;CAT5;htp;smollm2_360
RNP2021-003618;UNKNOWN;CAT5;htp;smollm2_360
RNP2022-125941;unknown;CAT12;php;smollm2_360
RNP2022-126521;unknown;CAT12;php;smollm2_360
RNP2022-127135;Unknown;CAT5;php;smollm2_360
RNP2022-138345;unknown;CAT5;php;smollm2_360
RNP2022-140134;unknown;CAT5;php;smollm2_360
RNP2022-140240;unknown;CAT12;php;smollm2_360
RNP2022-144752;unknown;CAT5;php;smollm2_360
RNP2022-145040;unknown;CAT5;php;smollm2_360
RNP2023-003785;unknown;CAT5;php;smollm2_360
RNP2023-017112;unknown;CAT5;php;smollm2_360
RNP2023-021009;unknown;CAT5;php;smollm2_360
RNP2023-024598;unknown;CAT5;php;smollm2_360
RNP2023-026754;unknown;CAT5;php;smollm2_360
RNP2023-027278;unknown;CAT5;php;smollm2_360
RNP2023-027279;unknown;CAT5;php;smollm2_360
RNP2023-032613;unknown;CAT3;php;smollm2_360
RNP2023-032614;unknown;CAT12;php;smollm2_360
RNP2023-033577;unknown;CAT5;php;smollm2_360
RNP2023-035005;unknown;CAT5;php;smollm2_360
RNP2023-038886;unknown;CAT5;php;smollm2_360
RNP2023-039374;unknown;CAT5;php;smollm2_360
RNP2023-040569;unknown;CAT5;php;smollm2_360
RNP2023-040698;unknown;CAT5;php;smollm2_360
RNP2023-040699;unknown;CAT5;php;smollm2_360
RNP2023-040700;[NIST code];CAT5;php;smollm2_360
RNP2023-044557;unknown;CAT5;php;smollm2_360
RNP2023-045985;unknown;CAT1;php;smollm2_360
RNP2023-046541;unknown;CAT1;php;smollm2_360
RNP2023-049266;unknown;CAT2;php;smollm2_360
RNP2023-056442;unknown;CAT5;php;smollm2_360
RNP2023-056851;unknown;CAT2;php;smollm2_360
RNP2023-062847;CAT4;CAT3;php;smollm2_360
RNP2023-072050;unknown;CAT5;php;smollm2_360
RNP2023-075081;unknown;CAT5;php;smollm2_360
RNP2023-075082;unknown;CAT5;php;smollm2_360
RNP2023-075083;unknown;CAT5;php;smollm2_360
RNP2023-119920;unknown;CAT5;php;smollm2_360
RNP2023-119923;unknown;CAT5;php;smollm2_360
RNP2023-119924;unknown;CAT5;php;smollm2_360
RNP2023-128523;unknown;CAT5;php;smollm2_360
RNP2024-000940;unknown;CAT5;php;smollm2_360
RNP2024-001493;unknown;CAT5;php;smollm2_360
RNP2024-006382;unknown;SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2024-006474;unknown;CAT5;php;smollm2_360
RNP2024-021200;Unknown;CAT5;php;smollm2_360
RNP2024-023621;Unknown;CAT5;php;smollm2_360
RNP2024-029116;unknown;CAT5;php;smollm2_360
RNP2024-029117;unknown;CAT5;php;smollm2_360
RNP2024-029119;unknown;CAT5;php;smollm2_360
RNP2024-029122;Unknown;CAT5;php;smollm2_360
RNP2024-031572;unknown;CAT5;php;smollm2_360
RNP2024-038029;unknown;CAT5;php;smollm2_360
RNP2024-043142;unknown;CAT5;php;smollm2_360
RNP2024-049905;Unknown;CAT5;php;smollm2_360
RNP2024-054399;unknown;CAT5;php;smollm2_360
RNP2024-071998;unknown;CAT5;php;smollm2_360
RNP2021-029717;unknown;CAT5;php;smollm2_360
RNP2021-056045;unknown;CAT9;php;smollm2_360
RNP2021-056047;unknown;CAT9;php;smollm2_360
RNP2021-089940;unknown;CAT5;php;smollm2_360
RNP2022-023007;unknown;CAT3;php;smollm2_360
RNP2022-023918;unknown;CAT12;php;smollm2_360
RNP2022-026800;unknown;CAT12;php;smollm2_360
RNP2022-026801;unknown;CAT12;php;smollm2_360
RNP2022-026802;unknown;CAT12;php;smollm2_360
RNP2022-026803;unknown;CAT12;php;smollm2_360
RNP2022-026817;unknown;CAT12;php;smollm2_360
RNP2022-026818;unknown;CAT12;php;smollm2_360
RNP2022-026825;unknown;CAT12;php;smollm2_360
RNP2022-031358;unknown;CAT5;php;smollm2_360
RNP2022-031359;Unknown;CAT5;php;smollm2_360
RNP2022-032381;unknown;CAT5;php;smollm2_360
RNP2022-037776;Unknown;CAT5;php;smollm2_360
RNP2022-037777;unknown;CAT5;php;smollm2_360
RNP2022-041416;unknown;CAT12;php;smollm2_360
RNP2022-042044;unknown;CAT12;php;smollm2_360
RNP2022-042745;unknown;CAT12;php;smollm2_360
RNP2022-042747;unknown;CAT12;php;smollm2_360
RNP2022-083997;unknown;CAT5;php;smollm2_360
RNP2022-085230;unknown;CAT5;php;smollm2_360
RNP2022-100003;[NIST code];CAT5;php;smollm2_360
RNP2022-103272;unknown;CAT12;php;smollm2_360
RNP2022-107371;unknown;CAT5;php;smollm2_360
RNP2022-107571;;CAT3;php;smollm2_360
RNP2022-108489;unknown;CAT5;php;smollm2_360
RNP2022-120804;unknown;CAT5;php;smollm2_360
RNP2022-123618;unknown;CAT12;php;smollm2_360
RNP2022-104330;Unknown;CAT9;php;smollm2_360
RNP2021-014254;[NIST code];CAT5;php;smollm2_360
RNP2021-014262;unknown;CAT7;php;smollm2_360
RNP2021-014273;unknown;CAT5;php;smollm2_360
RNP2021-014295;unknown;CAT7;php;smollm2_360
RNP2021-014310;unknown;CAT12;php;smollm2_360
RNP2021-014311;unknown;CAT9;php;smollm2_360
RNP2021-039405;unknown;CAT5;php;smollm2_360
RNP2024-089733;unknown;CAT10;php;smollm2_360
RNP2021-036715;unknown;SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2021-056046;Unknown;CAT9;php;smollm2_360
RNP2021-056583;unknown;CAT9;php;smollm2_360
RNP2021-057597;unknown;CAT9;php;smollm2_360
RNP2022-023008;CAT1;CAT3;php;smollm2_360
RNP2022-023506;Unknown;CAT5;php;smollm2_360
RNP2022-023955;unknown;CAT5;php;smollm2_360
RNP2022-024988;unknown;CAT5;php;smollm2_360
RNP2022-025034;unknown;CAT2;php;smollm2_360
RNP2022-025787;unknown;CAT12;php;smollm2_360
RNP2022-026208;unknown;CAT12;php;smollm2_360
RNP2022-026209;unknown;CAT12;php;smollm2_360
RNP2022-026697;unknown;CAT5;php;smollm2_360
RNP2022-035887;[NIST code];CAT5;php;smollm2_360
RNP2022-041417;unknown;CAT12;php;smollm2_360
RNP2022-043526;unknown;CAT5;php;smollm2_360
RNP2022-044974;CAT1;CAT5;php;smollm2_360
RNP2022-045328;unknown;CAT2;php;smollm2_360
RNP2022-045342;unknown;SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2022-053173;unknown;CAT5;php;smollm2_360
RNP2022-053173;unknown;CAT5;php;smollm2_360
RNP2022-055443;[NIST code];CAT3;php;smollm2_360
RNP2022-055443;[NIST code];CAT3;php;smollm2_360
RNP2022-089514;unknown;CAT5;php;smollm2_360
RNP2022-089514;unknown;CAT5;php;smollm2_360
RNP2022-089517;unknown;CAT5;php;smollm2_360
RNP2022-095709;Unknown;CAT9;php;smollm2_360
RNP2022-096282;unknown;CAT5;php;smollm2_360
RNP2022-097218;unknown;CAT5;php;smollm2_360
RNP2022-105070;unknown;CAT12;php;smollm2_360
RNP2022-106330;"NIST Code""";CAT3;php;smollm2_360
RNP2022-106331;unknown;CAT3;php;smollm2_360
RNP2022-107139;unknown;CAT3;php;smollm2_360
RNP2022-107566;Unknown;CAT3;php;smollm2_360
RNP2022-108283;unknown;CAT3;php;smollm2_360
RNP2022-108583;unknown;CAT12;php;smollm2_360
RNP2022-111244;unknown;CAT3;php;smollm2_360
RNP2022-111527;unknown;CAT3;php;smollm2_360
RNP2022-111528;unknown;CAT3;php;smollm2_360
RNP2022-112331;unknown;CAT3;php;smollm2_360
RNP2022-112823;unknown;CAT3;php;smollm2_360
RNP2022-122349;unknown;CAT5;php;smollm2_360
RNP2023-001278;unknown;CAT5;php;smollm2_360
RNP2023-004547;unknown;CAT5;php;smollm2_360
RNP2023-012205;unknown;CAT5;php;smollm2_360
RNP2023-013407;unknown;CAT3;php;smollm2_360
RNP2023-013411;[NIST code];SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2023-014056;Unknown;CAT5;php;smollm2_360
RNP2023-014057;unknown;CAT5;php;smollm2_360
RNP2023-014128;unknown;CAT5;php;smollm2_360
RNP2023-015784;CAT12;CAT5;php;smollm2_360
RNP2023-016791;unknown;CAT12;php;smollm2_360
RNP2023-029291;unknown;CAT5;php;smollm2_360
RNP2023-029292;unknown;CAT5;php;smollm2_360
RNP2023-029293;unknown;CAT5;php;smollm2_360
RNP2023-029294;unknown;CAT5;php;smollm2_360
RNP2023-029767;unknown;SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2023-036227;"Unknown"" for this instance.";SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2023-036228;unknown;SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2023-036554;unknown;CAT5;php;smollm2_360
RNP2023-044249;unknown;CAT5;php;smollm2_360
RNP2023-046106;unknown;CAT5;php;smollm2_360
RNP2023-055023;unknown;CAT5;php;smollm2_360
RNP2023-059033;unknown;CAT5;php;smollm2_360
RNP2023-068504;unknown;CAT5;php;smollm2_360
RNP2023-069671;unknown;CAT5;php;smollm2_360
RNP2023-071011;unknown;CAT5;php;smollm2_360
RNP2023-076400;unknown;CAT12;php;smollm2_360
RNP2023-076401;unknown;CAT12;php;smollm2_360
RNP2023-077411;unknown;CAT12;php;smollm2_360
RNP2023-080346;Unknown;CAT5;php;smollm2_360
RNP2023-081191;unknown;CAT5;php;smollm2_360
RNP2023-082920;unknown;CAT5;php;smollm2_360
RNP2023-086309;unknown;CAT5;php;smollm2_360
RNP2023-086310;unknown;CAT5;php;smollm2_360
RNP2023-116124;unknown;CAT5;php;smollm2_360
RNP2023-123500;unknown;CAT5;php;smollm2_360
RNP2023-124983;unknown;CAT5;php;smollm2_360
RNP2023-127753;unknown;CAT5;php;smollm2_360
RNP2024-003785;unknown;CAT5;php;smollm2_360
RNP2024-004860;unknown;CAT5;php;smollm2_360
RNP2024-019317;unknown;CAT5;php;smollm2_360
RNP2024-026781;unknown;SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2024-026782;unknown;SEM CATEGORIA DEFINIDA;php;smollm2_360
RNP2024-028538;unknown;CAT5;php;smollm2_360
RNP2024-033701;unknown;CAT5;php;smollm2_360
RNP2024-044532;unknown;CAT5;php;smollm2_360
RNP2024-044535;unknown;CAT5;php;smollm2_360
RNP2024-046945;unknown;CAT5;php;smollm2_360
RNP2024-058734;unknown;CAT5;php;smollm2_360
RNP2024-058735;[NIST code];CAT5;php;smollm2_360
RNP2024-075680;unknown;CAT5;php;smollm2_360
RNP2024-076844;unknown;CAT5;php;smollm2_360
RNP2024-084127;unknown;CAT5;php;smollm2_360
RNP2024-101169;unknown;CAT5;php;smollm2_360
RNP2024-103100;CAT1;CAT5;php;smollm2_360
RNP2024-103102;unknown;CAT5;php;smollm2_360
RNP2021-003618;unknown;CAT5;php;smollm2_360
RNP2022-125941;1;CAT12;prp;smollm2_360
RNP2022-126521;[NIST code];CAT12;prp;smollm2_360
RNP2022-127135;unknown;CAT5;prp;smollm2_360
RNP2022-138345;unknown;CAT5;prp;smollm2_360
RNP2022-140134;unknown;CAT5;prp;smollm2_360
RNP2022-140240;unknown;CAT12;prp;smollm2_360
RNP2022-144752;unknown;CAT5;prp;smollm2_360
RNP2022-145040;[NIST code];CAT5;prp;smollm2_360
RNP2023-003785;unknown;CAT5;prp;smollm2_360
RNP2023-017112;unknown;CAT5;prp;smollm2_360
RNP2023-021009;[NIST code];CAT5;prp;smollm2_360
RNP2023-024598;unknown;CAT5;prp;smollm2_360
RNP2023-026754;unknown;CAT5;prp;smollm2_360
RNP2023-027278;unknown;CAT5;prp;smollm2_360
RNP2023-027279;unknown;CAT5;prp;smollm2_360
RNP2023-032613;unknown;CAT3;prp;smollm2_360
RNP2023-032614;Unknown.;CAT12;prp;smollm2_360
RNP2023-033577;unknown;CAT5;prp;smollm2_360
RNP2023-035005;unknown;CAT5;prp;smollm2_360
RNP2023-038886;unknown;CAT5;prp;smollm2_360
RNP2023-039374;unknown;CAT5;prp;smollm2_360
RNP2023-040569;unknown;CAT5;prp;smollm2_360
RNP2023-040698;unknown;CAT5;prp;smollm2_360
RNP2023-040699;unknown;CAT5;prp;smollm2_360
RNP2023-040700;unknown;CAT5;prp;smollm2_360
RNP2023-044557;unknown;CAT5;prp;smollm2_360
RNP2023-045985;unknown;CAT1;prp;smollm2_360
RNP2023-046541;unknown;CAT1;prp;smollm2_360
RNP2023-049266;unknown;CAT2;prp;smollm2_360
RNP2023-056442;unknown;CAT5;prp;smollm2_360
RNP2023-056851;[NIST code];CAT2;prp;smollm2_360
RNP2023-062847;unknown;CAT3;prp;smollm2_360
RNP2023-072050;unknown;CAT5;prp;smollm2_360
RNP2023-075081;unknown;CAT5;prp;smollm2_360
RNP2023-075082;[NIST code];CAT5;prp;smollm2_360
RNP2023-075083;unknown;CAT5;prp;smollm2_360
RNP2023-119920;unknown;CAT5;prp;smollm2_360
RNP2023-119923;unknown;CAT5;prp;smollm2_360
RNP2023-119924;unknown;CAT5;prp;smollm2_360
RNP2023-128523;unknown;CAT5;prp;smollm2_360
RNP2024-000940;unknown;CAT5;prp;smollm2_360
RNP2024-001493;unknown;CAT5;prp;smollm2_360
RNP2024-006382;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2024-006474;unknown;CAT5;prp;smollm2_360
RNP2024-021200;unknown;CAT5;prp;smollm2_360
RNP2024-023621;unknown;CAT5;prp;smollm2_360
RNP2024-029116;unknown;CAT5;prp;smollm2_360
RNP2024-029117;unknown;CAT5;prp;smollm2_360
RNP2024-029119;unknown;CAT5;prp;smollm2_360
RNP2024-029122;unknown;CAT5;prp;smollm2_360
RNP2024-031572;unknown;CAT5;prp;smollm2_360
RNP2024-038029;unknown;CAT5;prp;smollm2_360
RNP2024-043142;unknown;CAT5;prp;smollm2_360
RNP2024-049905;unknown;CAT5;prp;smollm2_360
RNP2024-054399;unknown;CAT5;prp;smollm2_360
RNP2024-071998;unknown;CAT5;prp;smollm2_360
RNP2021-029717;unknown;CAT5;prp;smollm2_360
RNP2021-056045;unknown;CAT9;prp;smollm2_360
RNP2021-056047;Unknown;CAT9;prp;smollm2_360
RNP2021-089940;unknown;CAT5;prp;smollm2_360
RNP2022-023007;unknown;CAT3;prp;smollm2_360
RNP2022-023918;Unknown;CAT12;prp;smollm2_360
RNP2022-026800;unknown;CAT12;prp;smollm2_360
RNP2022-026801;unknown;CAT12;prp;smollm2_360
RNP2022-026802;unknown;CAT12;prp;smollm2_360
RNP2022-026803;unknown;CAT12;prp;smollm2_360
RNP2022-026817;unknown;CAT12;prp;smollm2_360
RNP2022-026818;unknown;CAT12;prp;smollm2_360
RNP2022-026825;unknown;CAT12;prp;smollm2_360
RNP2022-031358;unknown;CAT5;prp;smollm2_360
RNP2022-031359;unknown;CAT5;prp;smollm2_360
RNP2022-032381;unknown;CAT5;prp;smollm2_360
RNP2022-037776;unknown;CAT5;prp;smollm2_360
RNP2022-037777;unknown;CAT5;prp;smollm2_360
RNP2022-041416;unknown;CAT12;prp;smollm2_360
RNP2022-042044;unknown;CAT12;prp;smollm2_360
RNP2022-042745;[NIST code];CAT12;prp;smollm2_360
RNP2022-042747;unknown;CAT12;prp;smollm2_360
RNP2022-083997;unknown;CAT5;prp;smollm2_360
RNP2022-085230;unknown;CAT5;prp;smollm2_360
RNP2022-100003;[NIST code];CAT5;prp;smollm2_360
RNP2022-103272;unknown;CAT12;prp;smollm2_360
RNP2022-107371;unknown;CAT5;prp;smollm2_360
RNP2022-107571;unknown;CAT3;prp;smollm2_360
RNP2022-108489;unknown;CAT5;prp;smollm2_360
RNP2022-120804;unknown;CAT5;prp;smollm2_360
RNP2022-123618;"{cat}"")print(f""";CAT12;prp;smollm2_360
RNP2022-104330;unknown;CAT9;prp;smollm2_360
RNP2021-014254;unknown;CAT5;prp;smollm2_360
RNP2021-014262;unknown;CAT7;prp;smollm2_360
RNP2021-014273;unknown;CAT5;prp;smollm2_360
RNP2021-014295;Unknown;CAT7;prp;smollm2_360
RNP2021-014310;unknown;CAT12;prp;smollm2_360
RNP2021-014311;unknown;CAT9;prp;smollm2_360
RNP2021-039405;unknown;CAT5;prp;smollm2_360
RNP2024-089733;unknown;CAT10;prp;smollm2_360
RNP2021-036715;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2021-056046;unknown;CAT9;prp;smollm2_360
RNP2021-056583;unknown;CAT9;prp;smollm2_360
RNP2021-057597;unknown;CAT9;prp;smollm2_360
RNP2022-023008;NIST 4.04;CAT3;prp;smollm2_360
RNP2022-023506;Unknown;CAT5;prp;smollm2_360
RNP2022-023955;unknown;CAT5;prp;smollm2_360
RNP2022-024988;unknown;CAT5;prp;smollm2_360
RNP2022-025034;unknown;CAT2;prp;smollm2_360
RNP2022-025787;Unknown;CAT12;prp;smollm2_360
RNP2022-026208;unknown;CAT12;prp;smollm2_360
RNP2022-026209;unknown;CAT12;prp;smollm2_360
RNP2022-026697;unknown;CAT5;prp;smollm2_360
RNP2022-035887;unknown;CAT5;prp;smollm2_360
RNP2022-041417;[NIST code];CAT12;prp;smollm2_360
RNP2022-043526;unknown;CAT5;prp;smollm2_360
RNP2022-044974;Unknown;CAT5;prp;smollm2_360
RNP2022-045328;unknown;CAT2;prp;smollm2_360
RNP2022-045342;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2022-053173;unknown;CAT5;prp;smollm2_360
RNP2022-053173;unknown;CAT5;prp;smollm2_360
RNP2022-055443;unknown;CAT3;prp;smollm2_360
RNP2022-055443;unknown;CAT3;prp;smollm2_360
RNP2022-089514;unknown;CAT5;prp;smollm2_360
RNP2022-089514;unknown;CAT5;prp;smollm2_360
RNP2022-089517;unknown;CAT5;prp;smollm2_360
RNP2022-095709;[NIST code];CAT9;prp;smollm2_360
RNP2022-096282;[NIST code];CAT5;prp;smollm2_360
RNP2022-097218;unknown;CAT5;prp;smollm2_360
RNP2022-105070;unknown;CAT12;prp;smollm2_360
RNP2022-106330;unknown;CAT3;prp;smollm2_360
RNP2022-106331;unknown;CAT3;prp;smollm2_360
RNP2022-107139;[NIST code];CAT3;prp;smollm2_360
RNP2022-107566;unknown;CAT3;prp;smollm2_360
RNP2022-108283;[NIST code];CAT3;prp;smollm2_360
RNP2022-108583;unknown;CAT12;prp;smollm2_360
RNP2022-111244;unknown;CAT3;prp;smollm2_360
RNP2022-111527;unknown;CAT3;prp;smollm2_360
RNP2022-111528;unknown;CAT3;prp;smollm2_360
RNP2022-112331;unknown;CAT3;prp;smollm2_360
RNP2022-112823;unknown;CAT3;prp;smollm2_360
RNP2022-122349;unknown;CAT5;prp;smollm2_360
RNP2023-001278;unknown;CAT5;prp;smollm2_360
RNP2023-004547;unknown;CAT5;prp;smollm2_360
RNP2023-012205;unknown;CAT5;prp;smollm2_360
RNP2023-013407;unknown;CAT3;prp;smollm2_360
RNP2023-013411;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2023-014056;unknown;CAT5;prp;smollm2_360
RNP2023-014057;unknown;CAT5;prp;smollm2_360
RNP2023-014128;[NIST code];CAT5;prp;smollm2_360
RNP2023-015784;unknown;CAT5;prp;smollm2_360
